Period start,Period end,Region ID,Region,Demand (GWh),Demand ($)
29/11/2024 09:30:00,29/11/2024 10:00:00,NZ,New Zealand,2.644,155078.42
29/11/2024 10:00:00,29/11/2024 10:30:00,NZ,New Zealand,2.633,158063.12
29/11/2024 10:30:00,29/11/2024 11:00:00,NZ,New Zealand,2.605,199743.98
29/11/2024 11:00:00,29/11/2024 11:30:00,NZ,New Zealand,2.626,201955.11
29/11/2024 11:30:00,29/11/2024 12:00:00,NZ,New Zealand,2.616,142199.34
29/11/2024 12:00:00,29/11/2024 12:30:00,NZ,New Zealand,2.599,151850.55
29/11/2024 12:30:00,29/11/2024 13:00:00,NZ,New Zealand,2.59,145834.81
29/11/2024 13:00:00,29/11/2024 13:30:00,NZ,New Zealand,2.555,188688.6
29/11/2024 13:30:00,29/11/2024 14:00:00,NZ,New Zealand,2.567,130922.23
29/11/2024 14:00:00,29/11/2024 14:30:00,NZ,New Zealand,2.573,149233.16
29/11/2024 14:30:00,29/11/2024 15:00:00,NZ,New Zealand,2.576,148012.65
29/11/2024 15:00:00,29/11/2024 15:30:00,NZ,New Zealand,2.537,143909.95
29/11/2024 15:30:00,29/11/2024 16:00:00,NZ,New Zealand,2.558,147583.57
29/11/2024 16:00:00,29/11/2024 16:30:00,NZ,New Zealand,2.558,192854.42
29/11/2024 16:30:00,29/11/2024 17:00:00,NZ,New Zealand,2.562,198336.74
29/11/2024 17:00:00,29/11/2024 17:30:00,NZ,New Zealand,2.555,92318.46
29/11/2024 17:30:00,29/11/2024 18:00:00,NZ,New Zealand,2.566,76925.19
29/11/2024 18:00:00,29/11/2024 18:30:00,NZ,New Zealand,2.547,101357.23
29/11/2024 18:30:00,29/11/2024 19:00:00,NZ,New Zealand,2.531,146372.43
29/11/2024 19:00:00,29/11/2024 19:30:00,NZ,New Zealand,2.492,34612.08
29/11/2024 19:30:00,29/11/2024 20:00:00,NZ,New Zealand,2.465,14072.19
29/11/2024 20:00:00,29/11/2024 20:30:00,NZ,New Zealand,2.442,20804.73
29/11/2024 20:30:00,29/11/2024 21:00:00,NZ,New Zealand,2.444,119160.21
29/11/2024 21:00:00,29/11/2024 21:30:00,NZ,New Zealand,2.458,152901.58
29/11/2024 21:30:00,29/11/2024 22:00:00,NZ,New Zealand,2.412,159369.96
29/11/2024 22:00:00,29/11/2024 22:30:00,NZ,New Zealand,2.33,38100.38
29/11/2024 22:30:00,29/11/2024 23:00:00,NZ,New Zealand,2.248,34506.39
29/11/2024 23:00:00,29/11/2024 23:30:00,NZ,New Zealand,2.189,13444.56
29/11/2024 23:30:00,30/11/2024 00:00:00,NZ,New Zealand,2.105,138478.05
30/11/2024 00:00:00,30/11/2024 00:30:00,NZ,New Zealand,2.019,98452.1
30/11/2024 00:30:00,30/11/2024 01:00:00,NZ,New Zealand,1.946,79443.86
30/11/2024 01:00:00,30/11/2024 01:30:00,NZ,New Zealand,1.898,122556.46
30/11/2024 01:30:00,30/11/2024 02:00:00,NZ,New Zealand,1.854,91255.11
30/11/2024 02:00:00,30/11/2024 02:30:00,NZ,New Zealand,1.823,38138.01
30/11/2024 02:30:00,30/11/2024 03:00:00,NZ,New Zealand,1.799,36745.13
30/11/2024 03:00:00,30/11/2024 03:30:00,NZ,New Zealand,1.781,23437.33
30/11/2024 03:30:00,30/11/2024 04:00:00,NZ,New Zealand,1.767,8777.12
30/11/2024 04:00:00,30/11/2024 04:30:00,NZ,New Zealand,1.768,8510.15
30/11/2024 04:30:00,30/11/2024 05:00:00,NZ,New Zealand,1.79,8839.74
30/11/2024 05:00:00,30/11/2024 05:30:00,NZ,New Zealand,1.847,20478.57
30/11/2024 05:30:00,30/11/2024 06:00:00,NZ,New Zealand,1.896,23783.33
30/11/2024 06:00:00,30/11/2024 06:30:00,NZ,New Zealand,1.969,27733.37
30/11/2024 06:30:00,30/11/2024 07:00:00,NZ,New Zealand,2.039,50170.8
30/11/2024 07:00:00,30/11/2024 07:30:00,NZ,New Zealand,2.128,55606.64
30/11/2024 07:30:00,30/11/2024 08:00:00,NZ,New Zealand,2.217,96553.09
30/11/2024 08:00:00,30/11/2024 08:30:00,NZ,New Zealand,2.309,142080.56
30/11/2024 08:30:00,30/11/2024 09:00:00,NZ,New Zealand,2.364,171021.18
30/11/2024 09:00:00,30/11/2024 09:30:00,NZ,New Zealand,2.465,179286.3
30/11/2024 09:30:00,30/11/2024 10:00:00,NZ,New Zealand,2.473,176494.93
30/11/2024 10:00:00,30/11/2024 10:30:00,NZ,New Zealand,2.464,135992.46
30/11/2024 10:30:00,30/11/2024 11:00:00,NZ,New Zealand,2.442,47134.92
30/11/2024 11:00:00,30/11/2024 11:30:00,NZ,New Zealand,2.437,29008.78
30/11/2024 11:30:00,30/11/2024 12:00:00,NZ,New Zealand,2.43,91448.09
30/11/2024 12:00:00,30/11/2024 12:30:00,NZ,New Zealand,2.406,85224.04
30/11/2024 12:30:00,30/11/2024 13:00:00,NZ,New Zealand,2.369,18000.15
30/11/2024 13:00:00,30/11/2024 13:30:00,NZ,New Zealand,2.346,12939.33
30/11/2024 13:30:00,30/11/2024 14:00:00,NZ,New Zealand,2.328,17190.26
30/11/2024 14:00:00,30/11/2024 14:30:00,NZ,New Zealand,2.321,15726.66
30/11/2024 14:30:00,30/11/2024 15:00:00,NZ,New Zealand,2.328,15821.62
30/11/2024 15:00:00,30/11/2024 15:30:00,NZ,New Zealand,2.296,15656.59
30/11/2024 15:30:00,30/11/2024 16:00:00,NZ,New Zealand,2.309,16215.92
30/11/2024 16:00:00,30/11/2024 16:30:00,NZ,New Zealand,2.32,14699.57
30/11/2024 16:30:00,30/11/2024 17:00:00,NZ,New Zealand,2.343,18270.84
30/11/2024 17:00:00,30/11/2024 17:30:00,NZ,New Zealand,2.364,11374.99
30/11/2024 17:30:00,30/11/2024 18:00:00,NZ,New Zealand,2.39,20958.29
30/11/2024 18:00:00,30/11/2024 18:30:00,NZ,New Zealand,2.38,20323.89
30/11/2024 18:30:00,30/11/2024 19:00:00,NZ,New Zealand,2.363,20017.06
30/11/2024 19:00:00,30/11/2024 19:30:00,NZ,New Zealand,2.332,16216.21
30/11/2024 19:30:00,30/11/2024 20:00:00,NZ,New Zealand,2.3,17432.9
30/11/2024 20:00:00,30/11/2024 20:30:00,NZ,New Zealand,2.29,17671.29
30/11/2024 20:30:00,30/11/2024 21:00:00,NZ,New Zealand,2.286,71570.32
30/11/2024 21:00:00,30/11/2024 21:30:00,NZ,New Zealand,2.295,139965.79
30/11/2024 21:30:00,30/11/2024 22:00:00,NZ,New Zealand,2.254,156033.84
30/11/2024 22:00:00,30/11/2024 22:30:00,NZ,New Zealand,2.193,144859.07
30/11/2024 22:30:00,30/11/2024 23:00:00,NZ,New Zealand,2.123,63205.24
30/11/2024 23:00:00,30/11/2024 23:30:00,NZ,New Zealand,2.077,61372.37
30/11/2024 23:30:00,01/12/2024 00:00:00,NZ,New Zealand,2.008,93709.51
01/12/2024 00:00:00,01/12/2024 00:30:00,NZ,New Zealand,1.928,82365.51
01/12/2024 00:30:00,01/12/2024 01:00:00,NZ,New Zealand,1.867,20798.59
01/12/2024 01:00:00,01/12/2024 01:30:00,NZ,New Zealand,1.801,17661.9
01/12/2024 01:30:00,01/12/2024 02:00:00,NZ,New Zealand,1.784,12325.76
01/12/2024 02:00:00,01/12/2024 02:30:00,NZ,New Zealand,1.757,12656.49
01/12/2024 02:30:00,01/12/2024 03:00:00,NZ,New Zealand,1.733,12613.4
01/12/2024 03:00:00,01/12/2024 03:30:00,NZ,New Zealand,1.723,13590.84
01/12/2024 03:30:00,01/12/2024 04:00:00,NZ,New Zealand,1.709,11825.41
01/12/2024 04:00:00,01/12/2024 04:30:00,NZ,New Zealand,1.712,8550.49
01/12/2024 04:30:00,01/12/2024 05:00:00,NZ,New Zealand,1.732,9059.58
01/12/2024 05:00:00,01/12/2024 05:30:00,NZ,New Zealand,1.786,15944.23
01/12/2024 05:30:00,01/12/2024 06:00:00,NZ,New Zealand,1.828,16824.57
01/12/2024 06:00:00,01/12/2024 06:30:00,NZ,New Zealand,1.886,18565.87
01/12/2024 06:30:00,01/12/2024 07:00:00,NZ,New Zealand,1.945,71059.31
01/12/2024 07:00:00,01/12/2024 07:30:00,NZ,New Zealand,2.02,20959.89
01/12/2024 07:30:00,01/12/2024 08:00:00,NZ,New Zealand,2.102,77322.16
01/12/2024 08:00:00,01/12/2024 08:30:00,NZ,New Zealand,2.191,128583.43
01/12/2024 08:30:00,01/12/2024 09:00:00,NZ,New Zealand,2.254,149629.15
01/12/2024 09:00:00,01/12/2024 09:30:00,NZ,New Zealand,2.364,163890.78
01/12/2024 09:30:00,01/12/2024 10:00:00,NZ,New Zealand,2.383,167944.41
01/12/2024 10:00:00,01/12/2024 10:30:00,NZ,New Zealand,2.38,155684.63
01/12/2024 10:30:00,01/12/2024 11:00:00,NZ,New Zealand,2.367,75255.41
01/12/2024 11:00:00,01/12/2024 11:30:00,NZ,New Zealand,2.363,135965.31
01/12/2024 11:30:00,01/12/2024 12:00:00,NZ,New Zealand,2.354,139258.17
01/12/2024 12:00:00,01/12/2024 12:30:00,NZ,New Zealand,2.348,149306.78
01/12/2024 12:30:00,01/12/2024 13:00:00,NZ,New Zealand,2.326,143739.8
01/12/2024 13:00:00,01/12/2024 13:30:00,NZ,New Zealand,2.307,68368.1
01/12/2024 13:30:00,01/12/2024 14:00:00,NZ,New Zealand,2.296,16520.58
01/12/2024 14:00:00,01/12/2024 14:30:00,NZ,New Zealand,2.297,12052.65
01/12/2024 14:30:00,01/12/2024 15:00:00,NZ,New Zealand,2.308,7603.21
01/12/2024 15:00:00,01/12/2024 15:30:00,NZ,New Zealand,2.271,13007.3
01/12/2024 15:30:00,01/12/2024 16:00:00,NZ,New Zealand,2.293,129412.29
01/12/2024 16:00:00,01/12/2024 16:30:00,NZ,New Zealand,2.32,151424.48
01/12/2024 16:30:00,01/12/2024 17:00:00,NZ,New Zealand,2.352,168029.68
01/12/2024 17:00:00,01/12/2024 17:30:00,NZ,New Zealand,2.391,174131.68
01/12/2024 17:30:00,01/12/2024 18:00:00,NZ,New Zealand,2.433,174897.04
01/12/2024 18:00:00,01/12/2024 18:30:00,NZ,New Zealand,2.436,174597.4
01/12/2024 18:30:00,01/12/2024 19:00:00,NZ,New Zealand,2.427,174372.87
01/12/2024 19:00:00,01/12/2024 19:30:00,NZ,New Zealand,2.395,170713.37
01/12/2024 19:30:00,01/12/2024 20:00:00,NZ,New Zealand,2.366,168765.03
01/12/2024 20:00:00,01/12/2024 20:30:00,NZ,New Zealand,2.342,166693.56
01/12/2024 20:30:00,01/12/2024 21:00:00,NZ,New Zealand,2.345,167447.41
01/12/2024 21:00:00,01/12/2024 21:30:00,NZ,New Zealand,2.365,167434.93
01/12/2024 21:30:00,01/12/2024 22:00:00,NZ,New Zealand,2.305,160834.98
01/12/2024 22:00:00,01/12/2024 22:30:00,NZ,New Zealand,2.216,151480.63
01/12/2024 22:30:00,01/12/2024 23:00:00,NZ,New Zealand,2.118,122038.89
01/12/2024 23:00:00,01/12/2024 23:30:00,NZ,New Zealand,2.055,96560.86
01/12/2024 23:30:00,02/12/2024 00:00:00,NZ,New Zealand,1.98,75840.78
02/12/2024 00:00:00,02/12/2024 00:30:00,NZ,New Zealand,1.903,2169.52
02/12/2024 00:30:00,02/12/2024 01:00:00,NZ,New Zealand,1.837,2081.05
02/12/2024 01:00:00,02/12/2024 01:30:00,NZ,New Zealand,1.798,1432.56
02/12/2024 01:30:00,02/12/2024 02:00:00,NZ,New Zealand,1.765,5976.88
02/12/2024 02:00:00,02/12/2024 02:30:00,NZ,New Zealand,1.742,5592.26
02/12/2024 02:30:00,02/12/2024 03:00:00,NZ,New Zealand,1.72,8473.5
02/12/2024 03:00:00,02/12/2024 03:30:00,NZ,New Zealand,1.715,11168.02
02/12/2024 03:30:00,02/12/2024 04:00:00,NZ,New Zealand,1.71,10088.19
02/12/2024 04:00:00,02/12/2024 04:30:00,NZ,New Zealand,1.741,46321.08
02/12/2024 04:30:00,02/12/2024 05:00:00,NZ,New Zealand,1.784,65731.24
02/12/2024 05:00:00,02/12/2024 05:30:00,NZ,New Zealand,1.884,123377.36
02/12/2024 05:30:00,02/12/2024 06:00:00,NZ,New Zealand,2.004,136104
02/12/2024 06:00:00,02/12/2024 06:30:00,NZ,New Zealand,2.179,151132.62
02/12/2024 06:30:00,02/12/2024 07:00:00,NZ,New Zealand,2.351,173957.78
02/12/2024 07:00:00,02/12/2024 07:30:00,NZ,New Zealand,2.518,182922.05
02/12/2024 07:30:00,02/12/2024 08:00:00,NZ,New Zealand,2.618,196545.35
02/12/2024 08:00:00,02/12/2024 08:30:00,NZ,New Zealand,2.651,199072.2
02/12/2024 08:30:00,02/12/2024 09:00:00,NZ,New Zealand,2.627,195146.5
02/12/2024 09:00:00,02/12/2024 09:30:00,NZ,New Zealand,2.671,199423.76
02/12/2024 09:30:00,02/12/2024 10:00:00,NZ,New Zealand,2.654,197238.98
02/12/2024 10:00:00,02/12/2024 10:30:00,NZ,New Zealand,2.642,193149.38
02/12/2024 10:30:00,02/12/2024 11:00:00,NZ,New Zealand,2.642,193995.04
02/12/2024 11:00:00,02/12/2024 11:30:00,NZ,New Zealand,2.635,189621.64
02/12/2024 11:30:00,02/12/2024 12:00:00,NZ,New Zealand,2.636,185958.99
02/12/2024 12:00:00,02/12/2024 12:30:00,NZ,New Zealand,2.628,177071.08
02/12/2024 12:30:00,02/12/2024 13:00:00,NZ,New Zealand,2.614,115983.71
02/12/2024 13:00:00,02/12/2024 13:30:00,NZ,New Zealand,2.608,126718.28
02/12/2024 13:30:00,02/12/2024 14:00:00,NZ,New Zealand,2.587,37972.34
02/12/2024 14:00:00,02/12/2024 14:30:00,NZ,New Zealand,2.619,188985.43
02/12/2024 14:30:00,02/12/2024 15:00:00,NZ,New Zealand,2.638,181136.49
02/12/2024 15:00:00,02/12/2024 15:30:00,NZ,New Zealand,2.607,197310.63
02/12/2024 15:30:00,02/12/2024 16:00:00,NZ,New Zealand,2.653,197645.36
02/12/2024 16:00:00,02/12/2024 16:30:00,NZ,New Zealand,2.666,277830.39
02/12/2024 16:30:00,02/12/2024 17:00:00,NZ,New Zealand,2.677,263866.26
02/12/2024 17:00:00,02/12/2024 17:30:00,NZ,New Zealand,2.682,202888.28
02/12/2024 17:30:00,02/12/2024 18:00:00,NZ,New Zealand,2.713,388129.53
02/12/2024 18:00:00,02/12/2024 18:30:00,NZ,New Zealand,2.697,352790.78
02/12/2024 18:30:00,02/12/2024 19:00:00,NZ,New Zealand,2.668,212494.1
02/12/2024 19:00:00,02/12/2024 19:30:00,NZ,New Zealand,2.622,197145.3
02/12/2024 19:30:00,02/12/2024 20:00:00,NZ,New Zealand,2.579,193044.6
02/12/2024 20:00:00,02/12/2024 20:30:00,NZ,New Zealand,2.538,184910.74
02/12/2024 20:30:00,02/12/2024 21:00:00,NZ,New Zealand,2.54,226884.41
02/12/2024 21:00:00,02/12/2024 21:30:00,NZ,New Zealand,2.557,248266.28
02/12/2024 21:30:00,02/12/2024 22:00:00,NZ,New Zealand,2.487,203453.18
02/12/2024 22:00:00,02/12/2024 22:30:00,NZ,New Zealand,2.375,173411.14
02/12/2024 22:30:00,02/12/2024 23:00:00,NZ,New Zealand,2.267,157374.1
02/12/2024 23:00:00,02/12/2024 23:30:00,NZ,New Zealand,2.192,150752.22
02/12/2024 23:30:00,03/12/2024 00:00:00,NZ,New Zealand,2.103,139601.61
03/12/2024 00:00:00,03/12/2024 00:30:00,NZ,New Zealand,2.017,144646.99
03/12/2024 00:30:00,03/12/2024 01:00:00,NZ,New Zealand,1.947,130303.38
03/12/2024 01:00:00,03/12/2024 01:30:00,NZ,New Zealand,1.899,27111.68
03/12/2024 01:30:00,03/12/2024 02:00:00,NZ,New Zealand,1.863,10081.22
03/12/2024 02:00:00,03/12/2024 02:30:00,NZ,New Zealand,1.84,103400.12
03/12/2024 02:30:00,03/12/2024 03:00:00,NZ,New Zealand,1.817,20259.07
03/12/2024 03:00:00,03/12/2024 03:30:00,NZ,New Zealand,1.805,2933.5
03/12/2024 03:30:00,03/12/2024 04:00:00,NZ,New Zealand,1.795,651.22
03/12/2024 04:00:00,03/12/2024 04:30:00,NZ,New Zealand,1.805,2781.03
03/12/2024 04:30:00,03/12/2024 05:00:00,NZ,New Zealand,1.84,2849.29
03/12/2024 05:00:00,03/12/2024 05:30:00,NZ,New Zealand,1.951,50763.42
03/12/2024 05:30:00,03/12/2024 06:00:00,NZ,New Zealand,2.053,97302.62
03/12/2024 06:00:00,03/12/2024 06:30:00,NZ,New Zealand,2.221,104241.98
03/12/2024 06:30:00,03/12/2024 07:00:00,NZ,New Zealand,2.386,93883.34
03/12/2024 07:00:00,03/12/2024 07:30:00,NZ,New Zealand,2.554,97247.52
03/12/2024 07:30:00,03/12/2024 08:00:00,NZ,New Zealand,2.667,186383.37
03/12/2024 08:00:00,03/12/2024 08:30:00,NZ,New Zealand,2.695,192584.13
03/12/2024 08:30:00,03/12/2024 09:00:00,NZ,New Zealand,2.67,71850.84
03/12/2024 09:00:00,03/12/2024 09:30:00,NZ,New Zealand,2.714,20489.3
03/12/2024 09:30:00,03/12/2024 10:00:00,NZ,New Zealand,2.694,14774.1
03/12/2024 10:00:00,03/12/2024 10:30:00,NZ,New Zealand,2.687,17554.33
03/12/2024 10:30:00,03/12/2024 11:00:00,NZ,New Zealand,2.666,192241.66
03/12/2024 11:00:00,03/12/2024 11:30:00,NZ,New Zealand,2.675,196213.66
03/12/2024 11:30:00,03/12/2024 12:00:00,NZ,New Zealand,2.676,197081.61
03/12/2024 12:00:00,03/12/2024 12:30:00,NZ,New Zealand,2.667,200641.08
03/12/2024 12:30:00,03/12/2024 13:00:00,NZ,New Zealand,2.674,200900.66
03/12/2024 13:00:00,03/12/2024 13:30:00,NZ,New Zealand,2.675,199919.39
03/12/2024 13:30:00,03/12/2024 14:00:00,NZ,New Zealand,2.671,194525.62
03/12/2024 14:00:00,03/12/2024 14:30:00,NZ,New Zealand,2.681,199175.77
03/12/2024 14:30:00,03/12/2024 15:00:00,NZ,New Zealand,2.675,198922.96
03/12/2024 15:00:00,03/12/2024 15:30:00,NZ,New Zealand,2.672,205845.23
03/12/2024 15:30:00,03/12/2024 16:00:00,NZ,New Zealand,2.708,295538.24
03/12/2024 16:00:00,03/12/2024 16:30:00,NZ,New Zealand,2.732,338005.65
03/12/2024 16:30:00,03/12/2024 17:00:00,NZ,New Zealand,2.747,369103.79
03/12/2024 17:00:00,03/12/2024 17:30:00,NZ,New Zealand,2.745,324909.18
03/12/2024 17:30:00,03/12/2024 18:00:00,NZ,New Zealand,2.762,282570.94
03/12/2024 18:00:00,03/12/2024 18:30:00,NZ,New Zealand,2.743,299128.86
03/12/2024 18:30:00,03/12/2024 19:00:00,NZ,New Zealand,2.713,263791.13
03/12/2024 19:00:00,03/12/2024 19:30:00,NZ,New Zealand,2.662,207551.64
03/12/2024 19:30:00,03/12/2024 20:00:00,NZ,New Zealand,2.623,194780.67
03/12/2024 20:00:00,03/12/2024 20:30:00,NZ,New Zealand,2.577,117076.46
03/12/2024 20:30:00,03/12/2024 21:00:00,NZ,New Zealand,2.562,145619.09
03/12/2024 21:00:00,03/12/2024 21:30:00,NZ,New Zealand,2.587,208732.27
03/12/2024 21:30:00,03/12/2024 22:00:00,NZ,New Zealand,2.523,169131.32
03/12/2024 22:00:00,03/12/2024 22:30:00,NZ,New Zealand,2.417,60997.39
03/12/2024 22:30:00,03/12/2024 23:00:00,NZ,New Zealand,2.309,67675.58
03/12/2024 23:00:00,03/12/2024 23:30:00,NZ,New Zealand,2.232,18811.71
03/12/2024 23:30:00,04/12/2024 00:00:00,NZ,New Zealand,2.134,32552.79
04/12/2024 00:00:00,04/12/2024 00:30:00,NZ,New Zealand,2.049,26093.04
04/12/2024 00:30:00,04/12/2024 01:00:00,NZ,New Zealand,1.977,44820.37
04/12/2024 01:00:00,04/12/2024 01:30:00,NZ,New Zealand,1.931,104557.14
04/12/2024 01:30:00,04/12/2024 02:00:00,NZ,New Zealand,1.889,52425.78
04/12/2024 02:00:00,04/12/2024 02:30:00,NZ,New Zealand,1.863,9026.83
04/12/2024 02:30:00,04/12/2024 03:00:00,NZ,New Zealand,1.843,6984.33
04/12/2024 03:00:00,04/12/2024 03:30:00,NZ,New Zealand,1.83,24558.44
04/12/2024 03:30:00,04/12/2024 04:00:00,NZ,New Zealand,1.821,3294.8
04/12/2024 04:00:00,04/12/2024 04:30:00,NZ,New Zealand,1.83,15000.57
04/12/2024 04:30:00,04/12/2024 05:00:00,NZ,New Zealand,1.869,19674.14
04/12/2024 05:00:00,04/12/2024 05:30:00,NZ,New Zealand,1.968,49205.61
04/12/2024 05:30:00,04/12/2024 06:00:00,NZ,New Zealand,2.076,57563.41
04/12/2024 06:00:00,04/12/2024 06:30:00,NZ,New Zealand,2.231,109998.85
04/12/2024 06:30:00,04/12/2024 07:00:00,NZ,New Zealand,2.392,140491.64
04/12/2024 07:00:00,04/12/2024 07:30:00,NZ,New Zealand,2.553,167741.68
04/12/2024 07:30:00,04/12/2024 08:00:00,NZ,New Zealand,2.661,184057.2
04/12/2024 08:00:00,04/12/2024 08:30:00,NZ,New Zealand,2.692,167968.75
04/12/2024 08:30:00,04/12/2024 09:00:00,NZ,New Zealand,2.669,163932.36
04/12/2024 09:00:00,04/12/2024 09:30:00,NZ,New Zealand,2.705,164850.38
04/12/2024 09:30:00,04/12/2024 10:00:00,NZ,New Zealand,2.686,125998.2
04/12/2024 10:00:00,04/12/2024 10:30:00,NZ,New Zealand,2.662,44052.29
04/12/2024 10:30:00,04/12/2024 11:00:00,NZ,New Zealand,2.64,54509.89
04/12/2024 11:00:00,04/12/2024 11:30:00,NZ,New Zealand,2.677,171737.06
04/12/2024 11:30:00,04/12/2024 12:00:00,NZ,New Zealand,2.678,170527.05
04/12/2024 12:00:00,04/12/2024 12:30:00,NZ,New Zealand,2.681,170705.36
04/12/2024 12:30:00,04/12/2024 13:00:00,NZ,New Zealand,2.683,243219.78
04/12/2024 13:00:00,04/12/2024 13:30:00,NZ,New Zealand,2.679,248599.37
04/12/2024 13:30:00,04/12/2024 14:00:00,NZ,New Zealand,2.671,169022.48
04/12/2024 14:00:00,04/12/2024 14:30:00,NZ,New Zealand,2.688,136528.53
04/12/2024 14:30:00,04/12/2024 15:00:00,NZ,New Zealand,2.684,80176.89
04/12/2024 15:00:00,04/12/2024 15:30:00,NZ,New Zealand,2.672,121944.08
04/12/2024 15:30:00,04/12/2024 16:00:00,NZ,New Zealand,2.708,163982.76
04/12/2024 16:00:00,04/12/2024 16:30:00,NZ,New Zealand,2.718,178198.53
04/12/2024 16:30:00,04/12/2024 17:00:00,NZ,New Zealand,2.731,251621.77
04/12/2024 17:00:00,04/12/2024 17:30:00,NZ,New Zealand,2.727,238348.7
04/12/2024 17:30:00,04/12/2024 18:00:00,NZ,New Zealand,2.746,216276.53
04/12/2024 18:00:00,04/12/2024 18:30:00,NZ,New Zealand,2.726,174564.56
04/12/2024 18:30:00,04/12/2024 19:00:00,NZ,New Zealand,2.691,204223.29
04/12/2024 19:00:00,04/12/2024 19:30:00,NZ,New Zealand,2.657,195564.04
04/12/2024 19:30:00,04/12/2024 20:00:00,NZ,New Zealand,2.607,164222.13
04/12/2024 20:00:00,04/12/2024 20:30:00,NZ,New Zealand,2.565,160969.9
04/12/2024 20:30:00,04/12/2024 21:00:00,NZ,New Zealand,2.557,232795.45
04/12/2024 21:00:00,04/12/2024 21:30:00,NZ,New Zealand,2.562,176089.17
04/12/2024 21:30:00,04/12/2024 22:00:00,NZ,New Zealand,2.495,127536.59
04/12/2024 22:00:00,04/12/2024 22:30:00,NZ,New Zealand,2.402,45476.67
04/12/2024 22:30:00,04/12/2024 23:00:00,NZ,New Zealand,2.289,22733.19
04/12/2024 23:00:00,04/12/2024 23:30:00,NZ,New Zealand,2.211,4453.71
04/12/2024 23:30:00,05/12/2024 00:00:00,NZ,New Zealand,2.126,28624.95
05/12/2024 00:00:00,05/12/2024 00:30:00,NZ,New Zealand,2.042,53633.3
05/12/2024 00:30:00,05/12/2024 01:00:00,NZ,New Zealand,1.974,9441.57
05/12/2024 01:00:00,05/12/2024 01:30:00,NZ,New Zealand,1.934,7052.13
05/12/2024 01:30:00,05/12/2024 02:00:00,NZ,New Zealand,1.893,20844.51
05/12/2024 02:00:00,05/12/2024 02:30:00,NZ,New Zealand,1.863,9463.83
05/12/2024 02:30:00,05/12/2024 03:00:00,NZ,New Zealand,1.843,4016.62
05/12/2024 03:00:00,05/12/2024 03:30:00,NZ,New Zealand,1.828,508.34
05/12/2024 03:30:00,05/12/2024 04:00:00,NZ,New Zealand,1.829,839.84
05/12/2024 04:00:00,05/12/2024 04:30:00,NZ,New Zealand,1.84,1203.8
05/12/2024 04:30:00,05/12/2024 05:00:00,NZ,New Zealand,1.879,138.93
05/12/2024 05:00:00,05/12/2024 05:30:00,NZ,New Zealand,1.979,6016.98
05/12/2024 05:30:00,05/12/2024 06:00:00,NZ,New Zealand,2.086,11594.13
05/12/2024 06:00:00,05/12/2024 06:30:00,NZ,New Zealand,2.254,91037.37
05/12/2024 06:30:00,05/12/2024 07:00:00,NZ,New Zealand,2.415,145896.43
05/12/2024 07:00:00,05/12/2024 07:30:00,NZ,New Zealand,2.583,158652.44
05/12/2024 07:30:00,05/12/2024 08:00:00,NZ,New Zealand,2.689,165341.8
05/12/2024 08:00:00,05/12/2024 08:30:00,NZ,New Zealand,2.729,136936.81
05/12/2024 08:30:00,05/12/2024 09:00:00,NZ,New Zealand,2.715,136814.28
05/12/2024 09:00:00,05/12/2024 09:30:00,NZ,New Zealand,2.752,157274.4
05/12/2024 09:30:00,05/12/2024 10:00:00,NZ,New Zealand,2.691,72215.91
05/12/2024 10:00:00,05/12/2024 10:30:00,NZ,New Zealand,2.705,5426.09
05/12/2024 10:30:00,05/12/2024 11:00:00,NZ,New Zealand,2.672,161132.62
05/12/2024 11:00:00,05/12/2024 11:30:00,NZ,New Zealand,2.691,163678.89
05/12/2024 11:30:00,05/12/2024 12:00:00,NZ,New Zealand,2.708,166395.75
05/12/2024 12:00:00,05/12/2024 12:30:00,NZ,New Zealand,2.723,169128.61
05/12/2024 12:30:00,05/12/2024 13:00:00,NZ,New Zealand,2.725,169916.44
05/12/2024 13:00:00,05/12/2024 13:30:00,NZ,New Zealand,2.704,168455.59
05/12/2024 13:30:00,05/12/2024 14:00:00,NZ,New Zealand,2.712,169248.64
05/12/2024 14:00:00,05/12/2024 14:30:00,NZ,New Zealand,2.726,169509.23
05/12/2024 14:30:00,05/12/2024 15:00:00,NZ,New Zealand,2.72,168856.66
05/12/2024 15:00:00,05/12/2024 15:30:00,NZ,New Zealand,2.718,126582.02
05/12/2024 15:30:00,05/12/2024 16:00:00,NZ,New Zealand,2.752,184980.28
05/12/2024 16:00:00,05/12/2024 16:30:00,NZ,New Zealand,2.759,172420.97
05/12/2024 16:30:00,05/12/2024 17:00:00,NZ,New Zealand,2.765,185681.89
05/12/2024 17:00:00,05/12/2024 17:30:00,NZ,New Zealand,2.76,154455.79
05/12/2024 17:30:00,05/12/2024 18:00:00,NZ,New Zealand,2.765,95839.89
05/12/2024 18:00:00,05/12/2024 18:30:00,NZ,New Zealand,2.734,68096
05/12/2024 18:30:00,05/12/2024 19:00:00,NZ,New Zealand,2.714,93591.6
05/12/2024 19:00:00,05/12/2024 19:30:00,NZ,New Zealand,2.665,159849.64
05/12/2024 19:30:00,05/12/2024 20:00:00,NZ,New Zealand,2.633,158729.45
05/12/2024 20:00:00,05/12/2024 20:30:00,NZ,New Zealand,2.607,158862.79
